,fname,class,class_id,path
7121,0019275,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019275
7122,0019276,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019276
7123,0019277,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019277
7124,0019278,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019278
7125,0019280,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019280
7126,0019281,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019281
7127,0019282,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0019282
7128,0019284,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019284
7129,0019287,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019287
7130,0019289,C18,17,/home/hddraid/shared_data/ohsumed-all/C18/0019289
7131,0019290,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0019290
7132,0019291,C05,4,/home/hddraid/shared_data/ohsumed-all/C05/0019291
7133,0019294,C16,15,/home/hddraid/shared_data/ohsumed-all/C16/0019294
7134,0019295,C18,17,/home/hddraid/shared_data/ohsumed-all/C18/0019295
7135,0019297,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019297
7136,0019300,C12,11,/home/hddraid/shared_data/ohsumed-all/C12/0019300
7137,0019301,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019301
7138,0019305,C12,11,/home/hddraid/shared_data/ohsumed-all/C12/0019305
7139,0019307,C06,5,/home/hddraid/shared_data/ohsumed-all/C06/0019307
7140,0019310,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019310
7141,0019311,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019311
7142,0019312,C15,14,/home/hddraid/shared_data/ohsumed-all/C15/0019312
7143,0019319,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019319
7144,0019321,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0019321
7145,0019326,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0019326
7146,0019327,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0019327
7147,0019333,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0019333
7148,0019337,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0019337
7149,0019341,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0019341
7150,0019342,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019342
7151,0019343,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0019343
7152,0019345,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0019345
7153,0019348,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019348
7154,0019351,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019351
7155,0019352,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0019352
7156,0019356,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019356
7157,0019358,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019358
7158,0019359,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019359
7159,0019360,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019360
7160,0019361,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019361
7161,0019362,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019362
7162,0019365,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019365
7163,0019367,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019367
7164,0019369,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019369
7165,0019370,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019370
7166,0019374,C09,8,/home/hddraid/shared_data/ohsumed-all/C09/0019374
7167,0019377,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019377
7168,0019380,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0019380
7169,0019387,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019387
7170,0019388,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019388
7171,0019392,C16,15,/home/hddraid/shared_data/ohsumed-all/C16/0019392
7172,0019393,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019393
7173,0019396,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019396
7174,0019398,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019398
7175,0019402,C05,4,/home/hddraid/shared_data/ohsumed-all/C05/0019402
7176,0019403,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0019403
7177,0019404,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019404
7178,0019406,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019406
7179,0019407,C13,12,/home/hddraid/shared_data/ohsumed-all/C13/0019407
7180,0019408,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019408
7181,0019409,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019409
7182,0019412,C19,18,/home/hddraid/shared_data/ohsumed-all/C19/0019412
7183,0019416,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019416
7184,0019418,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0019418
7185,0019420,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019420
7186,0019421,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019421
7187,0019422,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019422
7188,0019423,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019423
7189,0019426,C12,11,/home/hddraid/shared_data/ohsumed-all/C12/0019426
7190,0019428,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019428
7191,0019429,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019429
7192,0019430,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019430
7193,0019431,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019431
7194,0019432,C07,6,/home/hddraid/shared_data/ohsumed-all/C07/0019432
7195,0019433,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0019433
7196,0019437,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0019437
7197,0019438,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019438
7198,0019439,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0019439
7199,0019445,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0019445
7200,0019450,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019450
7201,0019452,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0019452
7202,0019453,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019453
7203,0019465,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019465
7204,0019466,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0019466
7205,0019468,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019468
7206,0019472,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019472
7207,0019474,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019474
7208,0019477,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019477
7209,0019478,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019478
7210,0019479,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019479
7211,0019480,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019480
7212,0019481,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019481
7213,0019486,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019486
7214,0019488,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019488
7215,0019491,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019491
7216,0019493,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019493
7217,0019494,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0019494
7218,0019496,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019496
7219,0019501,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019501
7220,0019504,C15,14,/home/hddraid/shared_data/ohsumed-all/C15/0019504
7221,0019505,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019505
7222,0019506,C06,5,/home/hddraid/shared_data/ohsumed-all/C06/0019506
7223,0019507,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0019507
7224,0019508,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019508
7225,0019511,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019511
7226,0019512,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019512
7227,0019513,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019513
7228,0019520,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019520
7229,0019521,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019521
7230,0019522,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019522
7231,0019524,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019524
7232,0019525,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019525
7233,0019528,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019528
7234,0019530,C16,15,/home/hddraid/shared_data/ohsumed-all/C16/0019530
7235,0019531,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019531
7236,0019532,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0019532
7237,0019535,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0019535
7238,0019536,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0019536
7239,0019537,C03,2,/home/hddraid/shared_data/ohsumed-all/C03/0019537
7240,0019544,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0019544
7241,0019547,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019547
7242,0019548,C18,17,/home/hddraid/shared_data/ohsumed-all/C18/0019548
7243,0019549,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019549
7244,0019551,C09,8,/home/hddraid/shared_data/ohsumed-all/C09/0019551
7245,0019554,C07,6,/home/hddraid/shared_data/ohsumed-all/C07/0019554
7246,0019555,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019555
7247,0019557,C09,8,/home/hddraid/shared_data/ohsumed-all/C09/0019557
7248,0019561,C07,6,/home/hddraid/shared_data/ohsumed-all/C07/0019561
7249,0019564,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0019564
7250,0019569,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019569
7251,0019575,C22,21,/home/hddraid/shared_data/ohsumed-all/C22/0019575
7252,0019581,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019581
7253,0019583,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019583
7254,0019586,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019586
7255,0019592,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019592
7256,0019593,C16,15,/home/hddraid/shared_data/ohsumed-all/C16/0019593
7257,0019596,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019596
7258,0019599,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019599
7259,0019602,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019602
7260,0019608,C16,15,/home/hddraid/shared_data/ohsumed-all/C16/0019608
7261,0019610,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019610
7262,0019612,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019612
7263,0019614,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019614
7264,0019621,C16,15,/home/hddraid/shared_data/ohsumed-all/C16/0019621
7265,0019622,C16,15,/home/hddraid/shared_data/ohsumed-all/C16/0019622
7266,0019623,C16,15,/home/hddraid/shared_data/ohsumed-all/C16/0019623
7267,0019627,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0019627
7268,0019628,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0019628
7269,0019629,C05,4,/home/hddraid/shared_data/ohsumed-all/C05/0019629
7270,0019632,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0019632
7271,0019635,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019635
7272,0019637,C05,4,/home/hddraid/shared_data/ohsumed-all/C05/0019637
7273,0019638,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0019638
7274,0019639,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019639
7275,0019640,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0019640
7276,0019644,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019644
7277,0019645,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019645
7278,0019646,C06,5,/home/hddraid/shared_data/ohsumed-all/C06/0019646
7279,0019647,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0019647
7280,0019648,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019648
7281,0019650,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019650
7282,0019653,C06,5,/home/hddraid/shared_data/ohsumed-all/C06/0019653
7283,0019654,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019654
7284,0019655,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019655
7285,0019658,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0019658
7286,0019659,C19,18,/home/hddraid/shared_data/ohsumed-all/C19/0019659
7287,0019660,C18,17,/home/hddraid/shared_data/ohsumed-all/C18/0019660
7288,0019661,C19,18,/home/hddraid/shared_data/ohsumed-all/C19/0019661
7289,0019662,C06,5,/home/hddraid/shared_data/ohsumed-all/C06/0019662
7290,0019675,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019675
7291,0019682,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019682
7292,0019690,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019690
7293,0019691,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019691
7294,0019699,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019699
7295,0019702,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019702
7296,0019705,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019705
7297,0019717,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019717
7298,0019727,C12,11,/home/hddraid/shared_data/ohsumed-all/C12/0019727
7299,0019728,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019728
7300,0019732,C09,8,/home/hddraid/shared_data/ohsumed-all/C09/0019732
7301,0019735,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019735
7302,0019736,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019736
7303,0019737,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019737
7304,0019738,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019738
7305,0019739,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019739
7306,0019740,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019740
7307,0019741,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019741
7308,0019746,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019746
7309,0019747,C16,15,/home/hddraid/shared_data/ohsumed-all/C16/0019747
7310,0019750,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019750
7311,0019751,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019751
7312,0019752,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0019752
7313,0019766,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0019766
7314,0019769,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019769
7315,0019771,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0019771
7316,0019772,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0019772
7317,0019775,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019775
7318,0019778,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019778
7319,0019782,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0019782
7320,0019789,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019789
7321,0019790,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019790
7322,0019792,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019792
7323,0019793,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019793
7324,0019795,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0019795
7325,0019807,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0019807
7326,0019810,C12,11,/home/hddraid/shared_data/ohsumed-all/C12/0019810
7327,0019815,C12,11,/home/hddraid/shared_data/ohsumed-all/C12/0019815
7328,0019820,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019820
7329,0019821,C12,11,/home/hddraid/shared_data/ohsumed-all/C12/0019821
7330,0019822,C12,11,/home/hddraid/shared_data/ohsumed-all/C12/0019822
7331,0019825,C12,11,/home/hddraid/shared_data/ohsumed-all/C12/0019825
7332,0019829,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019829
7333,0019831,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019831
7334,0019833,C02,1,/home/hddraid/shared_data/ohsumed-all/C02/0019833
7335,0019835,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019835
7336,0019839,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019839
7337,0019840,C13,12,/home/hddraid/shared_data/ohsumed-all/C13/0019840
7338,0019842,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0019842
7339,0019844,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0019844
7340,0019846,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019846
7341,0019848,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019848
7342,0019849,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019849
7343,0019850,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019850
7344,0019851,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019851
7345,0019852,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019852
7346,0019853,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019853
7347,0019857,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019857
7348,0019858,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019858
7349,0019859,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019859
7350,0019861,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019861
7351,0019866,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019866
7352,0019870,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019870
7353,0019872,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019872
7354,0019873,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019873
7355,0019874,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019874
7356,0019875,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019875
7357,0019877,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019877
7358,0019879,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019879
7359,0019880,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019880
7360,0019882,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019882
7361,0019883,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019883
7362,0019894,C18,17,/home/hddraid/shared_data/ohsumed-all/C18/0019894
7363,0019895,C18,17,/home/hddraid/shared_data/ohsumed-all/C18/0019895
7364,0019896,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019896
7365,0019899,C18,17,/home/hddraid/shared_data/ohsumed-all/C18/0019899
7366,0019901,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019901
7367,0019912,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019912
7368,0019917,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0019917
7369,0019918,C18,17,/home/hddraid/shared_data/ohsumed-all/C18/0019918
7370,0019922,C15,14,/home/hddraid/shared_data/ohsumed-all/C15/0019922
7371,0019930,C11,10,/home/hddraid/shared_data/ohsumed-all/C11/0019930
7372,0019931,C11,10,/home/hddraid/shared_data/ohsumed-all/C11/0019931
7373,0019934,C11,10,/home/hddraid/shared_data/ohsumed-all/C11/0019934
7374,0019935,C11,10,/home/hddraid/shared_data/ohsumed-all/C11/0019935
7375,0019942,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0019942
7376,0019945,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0019945
7377,0019946,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019946
7378,0019949,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0019949
7379,0019952,C07,6,/home/hddraid/shared_data/ohsumed-all/C07/0019952
7380,0019953,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0019953
7381,0019955,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019955
7382,0019956,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019956
7383,0019957,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019957
7384,0019958,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019958
7385,0019961,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019961
7386,0019962,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019962
7387,0019963,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0019963
7388,0019964,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019964
7389,0019967,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019967
7390,0019968,C06,5,/home/hddraid/shared_data/ohsumed-all/C06/0019968
7391,0019975,C06,5,/home/hddraid/shared_data/ohsumed-all/C06/0019975
7392,0019976,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019976
7393,0019978,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019978
7394,0019979,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019979
7395,0019980,C06,5,/home/hddraid/shared_data/ohsumed-all/C06/0019980
7396,0019988,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0019988
7397,0019989,C06,5,/home/hddraid/shared_data/ohsumed-all/C06/0019989
7398,0019990,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0019990
7399,0019999,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0019999
7400,0020005,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0020005
7401,0020010,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0020010
7402,0020013,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0020013
7403,0020017,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0020017
7404,0020018,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0020018
7405,0020020,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0020020
7406,0020021,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0020021
7407,0020027,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0020027
7408,0020030,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0020030
7409,0020038,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0020038
7410,0020039,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0020039
7411,0020042,C06,5,/home/hddraid/shared_data/ohsumed-all/C06/0020042
7412,0020048,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0020048
7413,0020056,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0020056
7414,0020058,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0020058
7415,0020062,C02,1,/home/hddraid/shared_data/ohsumed-all/C02/0020062
7416,0020067,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0020067
7417,0020068,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0020068
7418,0020074,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0020074
7419,0020075,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0020075
7420,0020077,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0020077
7421,0020081,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0020081
7422,0020084,C19,18,/home/hddraid/shared_data/ohsumed-all/C19/0020084
7423,0020085,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0020085
7424,0020088,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0020088
7425,0020096,C15,14,/home/hddraid/shared_data/ohsumed-all/C15/0020096
7426,0020099,C06,5,/home/hddraid/shared_data/ohsumed-all/C06/0020099
7427,0020101,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0020101
7428,0020103,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0020103
7429,0020105,C15,14,/home/hddraid/shared_data/ohsumed-all/C15/0020105
7430,0020111,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0020111
7431,0020118,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0020118
7432,0020121,C06,5,/home/hddraid/shared_data/ohsumed-all/C06/0020121
7433,0020123,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0020123
7434,0020124,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0020124
7435,0020126,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0020126
7436,0020129,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0020129
7437,0020131,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0020131
7438,0020133,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0020133
7439,0020143,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0020143
7440,0020147,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0020147
7441,0020148,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0020148
7442,0020150,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0020150
7443,0020151,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0020151
7444,0020154,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0020154
7445,0020161,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0020161
7446,0020162,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0020162
7447,0020172,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0020172
7448,0020177,C15,14,/home/hddraid/shared_data/ohsumed-all/C15/0020177
7449,0020181,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0020181
7450,0020184,C15,14,/home/hddraid/shared_data/ohsumed-all/C15/0020184
7451,0020187,C15,14,/home/hddraid/shared_data/ohsumed-all/C15/0020187
7452,0020189,C15,14,/home/hddraid/shared_data/ohsumed-all/C15/0020189
7453,0020190,C15,14,/home/hddraid/shared_data/ohsumed-all/C15/0020190
7454,0020191,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0020191
7455,0020196,C06,5,/home/hddraid/shared_data/ohsumed-all/C06/0020196
7456,0020199,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0020199
7457,0020200,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0020200
7458,0020201,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0020201
7459,0020202,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0020202
7460,0020211,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0020211
7461,0020212,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0020212
7462,0020216,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0020216
7463,0020220,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0020220
7464,0020222,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0020222
7465,0020223,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0020223
7466,0020224,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0020224
7467,0020229,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0020229
7468,0020230,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0020230
7469,0020235,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0020235
